message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=3,009734, y=-0,031842])";"30";"turtlesim1.sim";"1725958448.105248924";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,019259, y=-0,031842])";"30";"turtlesim3.sim";"1725958448.096715187";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,016079, y=-0,031842])";"30";"turtlesim2.sim";"1725958448.095766845";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,012914, y=-0,031842])";"30";"turtlesim1.sim";"1725958448.089739514";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,022438, y=-0,031842])";"30";"turtlesim3.sim";"1725958448.080839810";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,019259, y=-0,031842])";"30";"turtlesim2.sim";"1725958448.080068183";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,016093, y=-0,031842])";"30";"turtlesim1.sim";"1725958448.073073297";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,025617, y=-0,031842])";"30";"turtlesim3.sim";"1725958448.064143279";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,022438, y=-0,031842])";"30";"turtlesim2.sim";"1725958448.063476494";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,019272, y=-0,031842])";"30";"turtlesim1.sim";"1725958448.057419692";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,028797, y=-0,031842])";"30";"turtlesim3.sim";"1725958448.048472399";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,025617, y=-0,031842])";"30";"turtlesim2.sim";"1725958448.047848047";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,022451, y=-0,031842])";"30";"turtlesim1.sim";"1725958448.041748461";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,031976, y=-0,031842])";"30";"turtlesim3.sim";"1725958448.032751941";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,028797, y=-0,031842])";"30";"turtlesim2.sim";"1725958448.032168944";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,025631, y=-0,031842])";"30";"turtlesim1.sim";"1725958448.025077706";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,035155, y=-0,031842])";"30";"turtlesim3.sim";"1725958448.016709097";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,031976, y=-0,031842])";"30";"turtlesim2.sim";"1725958448.015333401";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,028810, y=-0,031842])";"30";"turtlesim1.sim";"1725958448.009571081";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,038334, y=-0,031842])";"30";"turtlesim3.sim";"1725958448.000108008";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,035155, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.999721677";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,031989, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.993073496";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,038334, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.983999487";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,041514, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.983986112";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,035168, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.977423685";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,044693, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.968233693";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,041514, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.968207491";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,038348, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.961650220";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,047872, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.952352773";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,044693, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.951574606";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,041527, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.945005262";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,051051, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.936476540";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,047872, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.936304458";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,044706, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.929267880";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,054231, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.920765618";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,051051, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.920283509";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,047885, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.912848838";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,057410, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.903953291";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,054231, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.903527464";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,051064, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.896870876";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,060589, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.888787299";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,057410, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.887355691";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,054244, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.881595770";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,063769, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.872811454";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,060589, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.872200466";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,057423, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.865761173";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,066948, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.856667750";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,063769, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.855955066";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,060602, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.849781868";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,070127, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.840327815";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,066948, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.839946209";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,063781, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.833663041";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,073306, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.824926785";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,070127, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.823689502";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,066961, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.817536390";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,076486, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.808849231";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,073306, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.808151317";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,070140, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.801258815";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,079665, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.792794204";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,076486, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.791851286";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,073319, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.785091326";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,082844, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.776502502";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,079665, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.775692275";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,076498, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.769067621";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,086023, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.760261372";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,082844, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.759374345";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,079678, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.753831204";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,086023, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.744172851";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,089203, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.744098076";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,082857, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.737626518";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,092382, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.728858983";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,089203, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.727942692";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,086036, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.721297018";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,095561, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.712680773";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,092382, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.711757247";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,089215, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.704913855";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,098741, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.696777670";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,095561, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.695382523";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,092395, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.689870266";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,101920, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.680070746";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,098741, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.679889441";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,095574, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.672920086";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,105099, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.664681415";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,101920, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.663727052";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,098753, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.656977936";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,108278, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.648859218";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,105099, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.647429286";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,101932, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.641780883";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,111458, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.632500777";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,108278, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.632178056";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,105112, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.625529404";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,114637, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.616357712";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,111458, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.615606727";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,108291, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.609393721";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,117816, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.601016545";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,114637, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.600208475";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,111470, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.593409642";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,120995, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.584907346";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,117816, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.584036300";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,114649, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.576899865";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,124175, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.568634339";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,120995, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.567647935";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,117829, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.561028585";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,124175, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.552232730";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,127354, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.552252223";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,121008, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.545636398";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,130533, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.536984039";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,127354, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.536075489";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,124187, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.529490174";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,133713, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.520668497";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,130533, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.519869229";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,127366, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.513282277";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,136892, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.505021511";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,133713, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.503433232";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,130546, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.497119406";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,140071, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.488637226";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,136892, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.488072968";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,133725, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.480934472";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,143250, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.472995946";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,140071, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.472447179";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,136904, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.465746045";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,146430, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.456674067";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,143250, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.456016992";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,140083, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.449658494";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,149609, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.440260542";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,146430, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.439840284";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,143263, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.433259789";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,152788, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.424143680";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,149609, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.423622783";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,146442, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.417886135";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,155967, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.408846296";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,152788, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.408304447";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,149621, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.401639753";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,159147, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.392700731";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,155967, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.391885956";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,152800, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.385606655";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,162326, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.376162264";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,159147, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.376073884";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,155979, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.369784767";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,165505, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.360938871";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,162326, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.359901242";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,159159, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.353638670";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,168685, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.344883089";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,165505, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.343827025";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,162338, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.337670304";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,171864, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.328745669";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,168685, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.327851256";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,165517, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.321799977";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,175043, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.312733121";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,171864, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.311585718";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,168696, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.305752124";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,178222, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.296245693";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,175043, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.295374566";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,171876, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.290008531";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,175055, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.273294690";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,184581, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.264734946";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,181402, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.263737645";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,178234, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.257162370";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,187760, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.248108590";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,184581, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.248060541";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,181413, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.241728338";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,190939, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.232977205";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,187760, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.231788101";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,184593, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.225349094";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,190939, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.216229106";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,194119, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.216216557";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,187772, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.208938742";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,197298, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.200891345";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,197298, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.183864423";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,194130, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.177352864";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,203657, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.168625769";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,200477, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.168265433";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,197310, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.161907300";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,206836, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.153032531";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,203657, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.151913433";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,200489, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.145520050";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,203668, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.129012850";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,213194, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.120026856";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,210015, y=-0,031842])";"30";"turtlesim2.sim";"1725958447.119921511";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,206847, y=-0,031842])";"30";"turtlesim1.sim";"1725958447.113497064";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3,216374, y=-0,031842])";"30";"turtlesim3.sim";"1725958447.104693816";"./src/turtle.cpp:update:260"
